symbol,name,category,近一日收盤價,近一季股本,近一季合約負債_流動,當月營收,rev_year_growth_營收年增率,rev_month_growth_營收月增率,累計營收,近3月平均營收,近12月平均營收,近一季營業毛利率,最近一季營業毛利年增率,近一季營業利益率,近一季營業利益年增率,近一季稅後淨利率,近一季稅後淨利年增率,近一季每股盈餘EPS,eps_growth_rate_EPS年增率,近一日殖利率,近一季存貨,最近一日外資買賣超張數,最近一日投信買賣超張數,A+B+C+D+E,外資+投信
6590,普鴻,"['資通訊安全', '資通訊安全:資料安全', '軟體服務', '軟體服務:應用_系統軟體設計開發', '軟體服務:系統整合服務', '金融科技', '金融科技:支付', '電子商務', '電子商務:一般零售', '電子商務:交易撮(媒)合', '電子商務:店點開設管理', '電子商務:票券銷售', '電子商務:自有產品(服務)銷售', '電子商務:行銷廣告服務', '電子商務:資料分析處理服務', '電子商務:資訊系統建置服務', '電子商務:資訊聚合', '電子商務:金流串接處理服務']",9.0,1.0,5.0,2.0,7.0,3.0,2.0,3.0,2.0,9.0,8.0,10.0,8.0,9.0,7.0,8.0,8.0,無資料,無資料,,,38.0,
6591,動力-KY,"['電腦及週邊設備', '電腦及週邊設備:散熱片、風扇馬達、散熱模組']",7.0,2.0,,4.0,2.0,2.0,4.0,4.0,4.0,7.0,10.0,7.0,10.0,7.0,10.0,8.0,10.0,10.0,4.0,3.0,6.0,42.0,9.0
6592,和潤企業,"['其他', '其他:其他']",9.0,9.0,,10.0,8.0,6.0,10.0,10.0,10.0,10.0,7.0,9.0,6.0,8.0,7.0,9.0,7.0,無資料,無資料,2.0,6.0,35.0,8.0
6592A,無資料,無資料,9.0,無資料,無資料,無資料,,無資料,無資料,無資料,無資料,無資料,,無資料,,無資料,,無資料,,無資料,無資料,,,,
6592B,無資料,無資料,9.0,無資料,無資料,無資料,,無資料,無資料,無資料,無資料,無資料,,無資料,,無資料,,無資料,,無資料,無資料,,,,
6593,台灣銘板,"['軟體服務', '軟體服務:資料處理服務']",10.0,1.0,1.0,2.0,10.0,1.0,2.0,3.0,2.0,7.0,10.0,8.0,10.0,6.0,10.0,7.0,1.0,3.0,3.0,8.0,6.0,41.0,14.0
6596,寬宏藝術,"['文化創意業', '文化創意業:流行音樂及文化內容產業']",7.0,1.0,8.0,2.0,5.0,1.0,4.0,4.0,4.0,6.0,10.0,8.0,10.0,7.0,10.0,9.0,10.0,無資料,無資料,3.0,6.0,45.0,9.0
6598,ABC-KY,"['醫療器材', '醫療器材:生物檢測', '醫療器材:醫療院所、醫療器材專賣店、藥局等通路']",4.0,5.0,5.0,3.0,9.0,10.0,2.0,2.0,2.0,10.0,7.0,1.0,5.0,1.0,6.0,1.0,7.0,無資料,無資料,7.0,6.0,34.0,13.0
6603,富強鑫,"['電機機械', '電機機械:專用機械(如紡織成衣生產用機械、食品飲料生產用機械、農林用機械等)']",2.0,7.0,8.0,7.0,3.0,9.0,6.0,6.0,6.0,5.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,7.0,8.0,8.0,6.0,11.0,14.0
6605,帝寶,"['汽車', '汽車:其他', '汽車:車燈']",10.0,7.0,9.0,9.0,7.0,6.0,9.0,9.0,9.0,7.0,7.0,9.0,8.0,8.0,7.0,10.0,8.0,無資料,無資料,2.0,1.0,37.0,3.0
6606,建德工業,"['電機機械', '電機機械:自動販賣機', '電機機械:金屬加工用機械']",3.0,6.0,5.0,2.0,3.0,4.0,3.0,2.0,3.0,8.0,3.0,9.0,4.0,8.0,5.0,4.0,5.0,無資料,無資料,7.0,6.0,20.0,13.0
6609,瀧澤科,"['電機機械', '電機機械:金屬加工用機械']",5.0,4.0,,5.0,1.0,9.0,6.0,5.0,6.0,5.0,2.0,5.0,3.0,7.0,4.0,7.0,5.0,無資料,無資料,6.0,6.0,15.0,12.0
6612,奈米醫材,"['醫療器材', '醫療器材:其他', '醫療器材:醫療耗材']",9.0,1.0,3.0,2.0,8.0,1.0,2.0,2.0,2.0,10.0,7.0,9.0,5.0,9.0,4.0,8.0,5.0,無資料,無資料,4.0,6.0,29.0,10.0
6613,朋億,"['LED照明產業', 'LED照明產業:生產製程、檢測設備及原物料', '半導體', '半導體:生產製程及檢測設備', '平面顯示器', '平面顯示器:生產製程及檢測設備']",9.0,2.0,10.0,8.0,4.0,9.0,8.0,8.0,8.0,5.0,7.0,8.0,6.0,7.0,6.0,10.0,6.0,9.0,8.0,2.0,10.0,29.0,12.0
6615,慧智,"['其他', '其他:其他']",6.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,6.0,6.0,3.0,8.0,4.0,9.0,4.0,10.0,無資料,無資料,,,37.0,
6616,特昇-KY,"['其他', '其他:其他']",1.0,1.0,1.0,3.0,9.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,10.0,2.0,1.0,2.0,2.0,8.0,3.0,4.0,6.0,26.0,10.0
6624,萬年清,"['其他', '其他:環保潔能服務產業']",6.0,1.0,6.0,3.0,8.0,10.0,2.0,2.0,2.0,5.0,9.0,6.0,9.0,6.0,9.0,6.0,10.0,無資料,無資料,,,45.0,
6625,必應,"['文化創意業', '文化創意業:流行音樂及文化內容產業']",9.0,2.0,6.0,6.0,9.0,4.0,5.0,6.0,6.0,4.0,10.0,7.0,10.0,7.0,10.0,10.0,1.0,無資料,無資料,2.0,6.0,40.0,8.0
6629,泰金-KY,"['其他', '其他:其他']",7.0,2.0,,4.0,8.0,2.0,3.0,4.0,3.0,6.0,4.0,9.0,5.0,9.0,5.0,9.0,6.0,無資料,無資料,,,28.0,
6640,均華,"['半導體', '半導體:生產製程及檢測設備']",9.0,1.0,5.0,4.0,7.0,10.0,3.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,無資料,無資料,7.0,6.0,15.0,13.0
6641,無資料,無資料,6.0,2.0,7.0,5.0,7.0,3.0,4.0,5.0,4.0,7.0,4.0,3.0,2.0,4.0,3.0,5.0,3.0,10.0,3.0,,,19.0,
6642,富致,"['被動元件', '被動元件:電阻器']",6.0,2.0,,2.0,9.0,5.0,2.0,2.0,2.0,9.0,4.0,9.0,4.0,9.0,3.0,6.0,3.0,無資料,無資料,3.0,6.0,23.0,9.0
6643,M31,"['半導體', '半導體:IP設計_IC設計代工服務']",10.0,2.0,7.0,4.0,3.0,2.0,4.0,5.0,4.0,10.0,8.0,10.0,9.0,10.0,8.0,10.0,9.0,無資料,無資料,3.0,10.0,37.0,13.0
6645,金萬林-創,"['醫療器材', '醫療器材:生物檢測', '醫療器材:醫療器材代理', '醫療器材:醫療耗材']",6.0,2.0,2.0,無資料,,無資料,無資料,無資料,無資料,4.0,,1.0,,1.0,,1.0,2.0,無資料,無資料,無資料,無資料,,無資料無資料
6649,台生材,"['醫療器材', '醫療器材:醫療耗材']",5.0,2.0,,1.0,3.0,10.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,無資料,無資料,6.0,6.0,8.0,12.0
6651,全宇昕,"['半導體', '半導體:電源管理IC']",8.0,1.0,1.0,4.0,2.0,5.0,4.0,4.0,4.0,7.0,2.0,8.0,4.0,9.0,7.0,9.0,8.0,無資料,無資料,4.0,6.0,23.0,10.0
6654,天正國際,"['其他', '其他:其他電子產品及電子服務產業']",6.0,2.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,,,8.0,
6655,無資料,無資料,9.0,4.0,7.0,6.0,5.0,8.0,5.0,5.0,5.0,9.0,4.0,9.0,4.0,8.0,5.0,8.0,6.0,2.0,7.0,6.0,6.0,24.0,12.0
6657,華安,"['製藥', '製藥:原材料']",7.0,4.0,1.0,1.0,4.0,10.0,1.0,1.0,1.0,10.0,3.0,1.0,8.0,1.0,8.0,1.0,3.0,無資料,無資料,4.0,6.0,26.0,10.0
6658,聯策,"['人工智慧', '人工智慧:智慧設備', '半導體', '半導體:生產製程及檢測設備', '印刷電路板', '印刷電路板:生產製程及檢測設備', '能源元件', '能源元件:電池芯']",6.0,1.0,,3.0,1.0,4.0,4.0,3.0,,6.0,,5.0,,5.0,,6.0,3.0,無資料,無資料,9.0,6.0,,15.0
6661,威健生技,"['製藥', '製藥:中、西藥製劑', '製藥:中藥材、西藥原料藥', '製藥:原材料', '製藥:藥品代理銷售及通路', '製藥:醫療院所', '醫療器材', '醫療器材:生物檢測', '醫療器材:醫療器材代理', '醫療器材:醫療耗材']",3.0,1.0,5.0,1.0,7.0,8.0,1.0,1.0,1.0,9.0,5.0,3.0,2.0,2.0,1.0,3.0,2.0,無資料,無資料,,,17.0,
6662,樂斯科,"['再生醫療', '再生醫療:臨床實驗、移植技術、疾病治療', '製藥', '製藥:中、西藥製劑', '醫療器材', '醫療器材:生物檢測', '食品生技', '食品生技:加工製成品']",5.0,1.0,4.0,1.0,4.0,8.0,1.0,1.0,1.0,9.0,5.0,9.0,5.0,9.0,6.0,5.0,7.0,無資料,無資料,,,27.0,
6664,群翊,"['半導體', '半導體:生產製程及檢測設備', '印刷電路板', '印刷電路板:生產製程及檢測設備', '觸控面板', '觸控面板:工業用設備']",10.0,3.0,10.0,5.0,5.0,3.0,5.0,5.0,5.0,9.0,7.0,10.0,6.0,10.0,7.0,10.0,8.0,8.0,8.0,3.0,6.0,33.0,9.0
6666,無資料,無資料,8.0,2.0,7.0,3.0,9.0,10.0,3.0,3.0,3.0,10.0,7.0,6.0,10.0,5.0,9.0,5.0,9.0,無資料,無資料,4.0,6.0,44.0,10.0
6667,信紘科,"['其他', '其他:其他電子產品及電子服務產業', '半導體', '半導體:生產製程及檢測設備', '平面顯示器', '平面顯示器:生產製程及檢測設備']",9.0,2.0,8.0,5.0,6.0,7.0,5.0,5.0,5.0,7.0,8.0,9.0,9.0,9.0,9.0,10.0,9.0,無資料,無資料,10.0,6.0,41.0,16.0
6668,中揚光,"['電腦及週邊設備', '電腦及週邊設備:光學鏡片、鏡頭']",6.0,5.0,5.0,4.0,6.0,10.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,10.0,2.0,3.0,1.0,6.0,21.0,7.0
6669,緯穎,"['人工智慧', '人工智慧:運算設備', '雲端運算', '雲端運算:伺服器', '電腦及週邊設備', '電腦及週邊設備:伺服器']",10.0,7.0,10.0,10.0,1.0,6.0,10.0,10.0,10.0,2.0,3.0,6.0,4.0,4.0,4.0,10.0,4.0,無資料,無資料,10.0,1.0,16.0,11.0
6670,復盛應用,"['休閒娛樂', '休閒娛樂:高爾夫球具業']",10.0,6.0,6.0,10.0,2.0,8.0,9.0,9.0,9.0,5.0,2.0,7.0,3.0,6.0,3.0,10.0,3.0,10.0,9.0,10.0,1.0,13.0,11.0
6671,無資料,無資料,6.0,3.0,4.0,5.0,6.0,9.0,5.0,5.0,5.0,8.0,7.0,7.0,7.0,6.0,8.0,6.0,9.0,無資料,無資料,5.0,6.0,37.0,11.0
6672,騰輝電子-KY,"['印刷電路板', '印刷電路板:基板組裝加工及相關製造', '印刷電路板:銅箔基板']",9.0,4.0,,7.0,3.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,6.0,9.0,8.0,無資料,無資料,8.0,6.0,32.0,14.0
6674,鋐寶科技,"['通信網路', '通信網路:網路設備(如數據機、網路卡、閘道器、路由器、網路電話)']",4.0,4.0,2.0,5.0,4.0,8.0,4.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,無資料,無資料,6.0,6.0,9.0,12.0
6679,鈺太,"['半導體', '半導體:微控制器IC', '半導體:輸出入介面IC', '半導體:電源管理IC', '運動科技', '運動科技:感測裝置']",10.0,3.0,1.0,5.0,10.0,3.0,5.0,5.0,4.0,8.0,6.0,9.0,8.0,10.0,7.0,10.0,8.0,無資料,無資料,3.0,10.0,39.0,13.0
6680,鑫創電子,"['人工智慧', '人工智慧:智慧設備', '人工智慧:運算設備', '雲端運算', '雲端運算:伺服器', '雲端運算:儲存', '雲端運算:網路', '雲端運算:電腦設備', '電腦及週邊設備', '電腦及週邊設備:工業電腦']",8.0,1.0,4.0,3.0,6.0,7.0,2.0,3.0,2.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,無資料,無資料,,,37.0,
6683,雍智科技,"['半導體', '半導體:生產製程及檢測設備']",10.0,1.0,7.0,4.0,4.0,3.0,4.0,4.0,4.0,9.0,5.0,10.0,5.0,10.0,6.0,10.0,7.0,無資料,無資料,3.0,10.0,27.0,13.0
6684,安格,"['元宇宙', '元宇宙:高速傳輸', '半導體', '半導體:消費性IC']",8.0,2.0,2.0,2.0,10.0,8.0,1.0,2.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,10.0,無資料,無資料,8.0,6.0,30.0,14.0
6689,伊雲谷,"['人工智慧', '人工智慧:機器學習', '人工智慧:系統整合', '人工智慧:資料處理', '人工智慧:雲端平台', '人工智慧:領域解決方案', '人工智慧:顧問諮詢', '其他', '其他:其他電子產品及電子服務產業', '大數據', '大數據:儲存處理', '大數據:分析工具', '大數據:應用軟體', '大數據:系統整合', '大數據:資料庫', '大數據:雲端平台', '大數據:領域解決方案', '大數據:顧問諮詢', '資通訊安全', '資通訊安全:網頁內容安全', '資通訊安全:資安顧問服務', '資通訊安全:資料安全', '資通訊安全:雲端安全', '雲端運算', '雲端運算:IaaS', '雲端運算:PaaS', '雲端運算:SaaS', '雲端運算:營運管理軟體', '雲端運算:系統整合', '雲端運算:虛擬化軟體', '雲端運算:資安防護軟體', '雲端運算:雲端作業系統', '雲端運算:雲端應用服務', '雲端運算:顧問諮詢', '電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備之零組件']",9.0,4.0,9.0,8.0,8.0,5.0,8.0,8.0,8.0,3.0,7.0,4.0,9.0,3.0,10.0,6.0,10.0,無資料,無資料,8.0,6.0,44.0,14.0
6690,安碁資訊,"['軟體服務', '軟體服務:系統整合服務']",10.0,1.0,6.0,5.0,8.0,9.0,5.0,5.0,5.0,8.0,7.0,8.0,7.0,7.0,7.0,9.0,8.0,無資料,無資料,7.0,6.0,37.0,13.0
6691,洋基工程,"['其他', '其他:其他電子產品及電子服務產業']",10.0,5.0,9.0,9.0,3.0,7.0,9.0,9.0,9.0,4.0,5.0,8.0,5.0,7.0,6.0,10.0,5.0,無資料,無資料,1.0,10.0,24.0,11.0
6693,廣閎科,"['半導體', '半導體:電源管理IC']",8.0,2.0,1.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,6.0,4.0,5.0,4.0,無資料,無資料,3.0,6.0,17.0,9.0
6695,芯鼎,"['人工智慧', '人工智慧:機器學習', '人工智慧:電腦視覺', '半導體', '半導體:消費性IC', '體驗科技', '體驗科技:IC']",7.0,5.0,1.0,3.0,9.0,5.0,3.0,4.0,3.0,9.0,7.0,3.0,9.0,6.0,7.0,4.0,7.0,無資料,無資料,2.0,6.0,39.0,8.0
6697,東捷資訊,"['人工智慧', '人工智慧:系統整合', '人工智慧:資料處理', '人工智慧:顧問諮詢', '大數據', '大數據:雲端平台', '大數據:領域解決方案', '大數據:顧問諮詢', '資通訊安全', '資通訊安全:端點安全防護', '資通訊安全:網路基礎設施', '資通訊安全:網路安全防護', '資通訊安全:資安營運管理服務', '資通訊安全:資安防護能力分析與鑑識服務', '資通訊安全:資安顧問服務', '資通訊安全:資料安全', '軟體服務', '軟體服務:系統整合服務', '雲端運算', '雲端運算:IaaS', '雲端運算:PaaS', '雲端運算:SaaS', '雲端運算:系統整合', '雲端運算:虛擬化軟體', '雲端運算:雲端應用服務', '雲端運算:顧問諮詢']",7.0,1.0,5.0,3.0,5.0,9.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,無資料,無資料,6.0,6.0,25.0,12.0
6698,旭暉應材,"['其他', '其他:其他電子產品及電子服務產業']",4.0,4.0,5.0,4.0,4.0,9.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,7.0,10.0,4.0,1.0,無資料,無資料,7.0,6.0,19.0,13.0
6703,軒郁,"['電子商務', '電子商務:一般零售', '電子商務:自有產品(服務)銷售', '食品生技', '食品生技:保健食品代理銷售及通路']",10.0,1.0,3.0,7.0,10.0,10.0,6.0,7.0,6.0,10.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,無資料,無資料,6.0,6.0,48.0,12.0
6706,惠特,"['LED照明產業', 'LED照明產業:生產製程、檢測設備及原物料', '其他', '其他:其他電子產品及電子服務產業', '半導體', '半導體:生產製程及檢測設備', '印刷電路板', '印刷電路板:生產製程及檢測設備']",8.0,4.0,9.0,3.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,9.0,7.0,7.0,6.0,7.0,13.0
6708,天擎,"['半導體', '半導體:網路通訊IC', '雲端運算', '雲端運算:PaaS', '雲端運算:SaaS', '雲端運算:系統整合', '雲端運算:設備管理軟體', '雲端運算:雲端作業系統']",7.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,9.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,無資料,無資料,6.0,6.0,9.0,12.0
6712,長聖,"['再生醫療', '再生醫療:幹細胞收集儲存', '再生醫療:幹細胞開發', '再生醫療:臨床實驗、移植技術、疾病治療']",10.0,4.0,7.0,3.0,9.0,5.0,2.0,3.0,2.0,10.0,8.0,10.0,8.0,10.0,10.0,10.0,10.0,無資料,無資料,3.0,6.0,45.0,9.0
6715,無資料,無資料,10.0,3.0,4.0,5.0,1.0,7.0,5.0,5.0,5.0,8.0,4.0,10.0,4.0,9.0,4.0,9.0,5.0,5.0,5.0,7.0,6.0,18.0,13.0
6716,應廣,"['半導體', '半導體:微控制器IC']",9.0,1.0,1.0,4.0,10.0,8.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,6.0,3.0,7.0,4.0,無資料,無資料,4.0,6.0,22.0,10.0
6719,力智,"['半導體', '半導體:電源管理IC']",10.0,5.0,1.0,6.0,4.0,7.0,6.0,6.0,6.0,6.0,1.0,3.0,2.0,5.0,2.0,6.0,2.0,無資料,無資料,10.0,10.0,11.0,20.0
6721,信實,"['其他', '其他:其他', '其他:環保潔能服務產業']",7.0,1.0,,6.0,7.0,4.0,6.0,6.0,6.0,1.0,5.0,4.0,6.0,3.0,6.0,6.0,7.0,無資料,無資料,,,31.0,
6727,亞泰金屬,"['印刷電路板', '印刷電路板:生產製程及檢測設備']",7.0,1.0,10.0,4.0,4.0,8.0,4.0,4.0,4.0,6.0,10.0,5.0,9.0,7.0,4.0,9.0,5.0,10.0,8.0,7.0,6.0,32.0,13.0
6728,上洋,"['其他', '其他:其他', '貿易百貨', '貿易百貨:貿易商、代理商、經銷商']",9.0,1.0,4.0,5.0,8.0,3.0,6.0,6.0,5.0,8.0,8.0,6.0,6.0,5.0,6.0,9.0,7.0,無資料,無資料,4.0,6.0,35.0,10.0
6732,昇佳電子,"['半導體', '半導體:光源管理IC']",10.0,3.0,,7.0,10.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,10.0,9.0,無資料,無資料,2.0,6.0,43.0,8.0
6733,博晟生醫,"['醫療器材', '醫療器材:醫療耗材']",5.0,6.0,,1.0,10.0,1.0,1.0,1.0,1.0,10.0,9.0,1.0,7.0,1.0,8.0,1.0,5.0,無資料,無資料,4.0,6.0,39.0,10.0
6735,美達科技,"['其他', '其他:其他電子產品及電子服務產業', '半導體', '半導體:生產製程及檢測設備']",7.0,2.0,3.0,2.0,10.0,8.0,1.0,2.0,1.0,9.0,1.0,2.0,1.0,6.0,2.0,3.0,2.0,無資料,無資料,,,16.0,
6741,91APP*-KY,"['人工智慧', '人工智慧:智慧設備', '人工智慧:機器學習', '人工智慧:自然語言處理', '人工智慧:資料處理', '人工智慧:雲端平台', '人工智慧:領域解決方案', '人工智慧:顧問諮詢', '大數據', '大數據:分析工具', '大數據:應用軟體', '大數據:系統整合', '大數據:資料庫', '大數據:領域解決方案', '大數據:顧問諮詢', '金融科技', '金融科技:支付', '金融科技:數據分析', '金融科技:資料聚合', '雲端運算', '雲端運算:SaaS', '雲端運算:營運管理軟體', '雲端運算:系統整合', '雲端運算:虛擬化軟體', '雲端運算:設備管理軟體', '雲端運算:資安防護軟體', '雲端運算:雲端作業系統', '雲端運算:顧問諮詢', '電子商務', '電子商務:交易撮(媒)合', '電子商務:店點開設管理', '電子商務:行銷廣告服務', '電子商務:資料分析處理服務', '電子商務:資訊系統建置服務', '電子商務:資訊聚合', '電子商務:金流串接處理服務']",9.0,3.0,7.0,5.0,8.0,10.0,4.0,4.0,4.0,10.0,7.0,10.0,7.0,10.0,8.0,7.0,9.0,無資料,無資料,9.0,6.0,39.0,15.0
6742,澤米,"['電腦及週邊設備', '電腦及週邊設備:光學鏡片、鏡頭', '體驗科技', '體驗科技:光學元件_模組', '體驗科技:深度感測', '體驗科技:環境感知', '體驗科技:視覺']",8.0,3.0,,2.0,1.0,2.0,2.0,2.0,,1.0,,2.0,,4.0,,3.0,2.0,無資料,無資料,3.0,6.0,,9.0
6743,安普新,"['其他', '其他:其他電子產品及電子服務產業', '通信網路', '通信網路:其他零組件', '電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備之零組件']",7.0,7.0,,6.0,5.0,8.0,7.0,6.0,6.0,4.0,5.0,6.0,6.0,3.0,2.0,3.0,2.0,無資料,無資料,7.0,6.0,20.0,13.0
6747,亨泰光,"['醫療器材', '醫療器材:醫療器材代理', '醫療器材:隱型眼鏡、光學鏡片']",10.0,1.0,1.0,2.0,6.0,2.0,3.0,2.0,2.0,10.0,6.0,10.0,6.0,10.0,6.0,10.0,7.0,無資料,無資料,6.0,6.0,31.0,12.0
6751,智聯服務,"['軟體服務', '軟體服務:系統整合服務']",8.0,1.0,7.0,4.0,9.0,6.0,4.0,4.0,4.0,4.0,9.0,6.0,9.0,5.0,7.0,6.0,4.0,無資料,無資料,6.0,6.0,38.0,12.0
6752,叡揚,"['人工智慧', '人工智慧:智慧設備', '人工智慧:機器學習', '人工智慧:移動控制', '人工智慧:系統整合', '人工智慧:自然語言處理', '人工智慧:資料處理', '人工智慧:運算設備', '人工智慧:雲端平台', '人工智慧:電腦視覺', '人工智慧:領域解決方案', '人工智慧:顧問諮詢', '資通訊安全', '資通訊安全:安全營運與事件回應', '資通訊安全:物聯網安全', '資通訊安全:端點安全防護', '資通訊安全:網路基礎設施', '資通訊安全:網路安全防護', '資通訊安全:網頁內容安全', '資通訊安全:行動安全', '資通訊安全:資安治理', '資通訊安全:資安營運管理服務', '資通訊安全:資安防護能力分析與鑑識服務', '資通訊安全:資安顧問服務', '資通訊安全:資料安全', '資通訊安全:身分認證與訪問管理', '資通訊安全:雲端安全', '軟體服務', '軟體服務:應用_系統軟體設計開發', '雲端運算', '雲端運算:IaaS', '雲端運算:PaaS', '雲端運算:SaaS', '雲端運算:伺服器', '雲端運算:儲存', '雲端運算:冷卻設備', '雲端運算:營運管理軟體', '雲端運算:系統整合', '雲端運算:網路', '雲端運算:虛擬化軟體', '雲端運算:設備安裝服務', '雲端運算:設備管理軟體', '雲端運算:資安防護軟體', '雲端運算:雲端作業系統', '雲端運算:雲端應用服務', '雲端運算:電力設備', '雲端運算:電腦設備', '雲端運算:顧問諮詢']",9.0,1.0,9.0,4.0,6.0,6.0,4.0,4.0,4.0,9.0,8.0,8.0,6.0,7.0,7.0,8.0,7.0,無資料,無資料,2.0,6.0,34.0,8.0
6753,龍德造船,"['其他', '其他:其他']",8.0,6.0,9.0,7.0,2.0,7.0,7.0,7.0,7.0,3.0,8.0,7.0,7.0,6.0,10.0,7.0,10.0,無資料,無資料,8.0,6.0,37.0,14.0
6754,匯僑設計,"['其他', '其他:其他']",7.0,4.0,9.0,7.0,8.0,8.0,7.0,7.0,7.0,5.0,7.0,8.0,6.0,6.0,7.0,9.0,8.0,無資料,無資料,6.0,6.0,36.0,12.0
6756,威鋒電子,"['元宇宙', '元宇宙:高速傳輸', '半導體', '半導體:消費性IC', '半導體:輸出入介面IC', '半導體:電源管理IC']",10.0,4.0,,5.0,9.0,8.0,5.0,5.0,5.0,9.0,3.0,7.0,3.0,8.0,4.0,8.0,4.0,無資料,無資料,7.0,6.0,23.0,13.0
6757,台灣虎航-創,"['交通運輸及航運', '交通運輸及航運:海陸空大眾運輸']",5.0,9.0,10.0,9.0,10.0,2.0,9.0,9.0,,7.0,10.0,10.0,9.0,8.0,9.0,8.0,1.0,無資料,無資料,9.0,6.0,39.0,15.0
6761,穩得,"['其他', '其他:其他電子產品及電子服務產業']",8.0,1.0,,5.0,5.0,7.0,4.0,5.0,4.0,6.0,4.0,6.0,3.0,5.0,4.0,8.0,4.0,10.0,5.0,6.0,6.0,20.0,12.0
6762,達亞,"['醫療器材', '醫療器材:醫療耗材']",10.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,4.0,2.0,7.0,2.0,6.0,3.0,無資料,無資料,,,11.0,
6763,綠界科技,"['金融科技', '金融科技:支付', '電子商務', '電子商務:金流串接處理服務']",10.0,1.0,7.0,4.0,5.0,7.0,4.0,4.0,4.0,9.0,5.0,10.0,5.0,10.0,7.0,10.0,8.0,無資料,無資料,5.0,6.0,30.0,11.0
6767,台微醫,"['醫療器材', '醫療器材:人工關節', '醫療器材:其他']",5.0,1.0,,1.0,9.0,7.0,1.0,1.0,1.0,10.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,無資料,無資料,6.0,6.0,20.0,12.0
6768,無資料,無資料,8.0,8.0,1.0,9.0,5.0,8.0,9.0,9.0,9.0,3.0,1.0,4.0,2.0,4.0,2.0,5.0,2.0,無資料,無資料,7.0,6.0,12.0,13.0
6770,力積電,"['半導體', '半導體:DRAM製造', '半導體:晶圓製造']",4.0,10.0,9.0,10.0,3.0,5.0,10.0,10.0,10.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,無資料,無資料,10.0,1.0,10.0,11.0
6776,展碁國際,"['其他', '其他:其他', '其他:其他電子產品及電子服務產業', '其他:文化印刷業', '其他:特殊照明業', '其他:環保潔能服務產業', '其他:農業科技業']",7.0,5.0,6.0,9.0,6.0,5.0,9.0,9.0,9.0,2.0,5.0,4.0,6.0,3.0,6.0,8.0,6.0,無資料,無資料,6.0,6.0,29.0,12.0
6781,無資料,無資料,10.0,5.0,,8.0,2.0,5.0,8.0,8.0,8.0,8.0,2.0,9.0,3.0,9.0,3.0,10.0,4.0,無資料,無資料,8.0,6.0,14.0,14.0
6782,視陽,"['醫療器材', '醫療器材:隱型眼鏡、光學鏡片']",10.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,8.0,3.0,9.0,3.0,8.0,4.0,9.0,4.0,無資料,無資料,6.0,6.0,18.0,12.0
6788,華景電,"['半導體', '半導體:生產製程及檢測設備']",9.0,2.0,8.0,4.0,5.0,8.0,4.0,4.0,4.0,10.0,8.0,10.0,7.0,9.0,7.0,10.0,8.0,無資料,無資料,3.0,6.0,35.0,9.0
6789,采鈺,"['半導體', '半導體:生產製程及檢測設備']",10.0,8.0,3.0,8.0,5.0,8.0,8.0,8.0,8.0,3.0,1.0,4.0,2.0,4.0,2.0,4.0,3.0,無資料,無資料,3.0,10.0,13.0,13.0
6790,永豐實,"['其他', '其他:其他', '造紙', '造紙:家庭用紙', '造紙:紙漿、紙類原料', '造紙:銷售、進出口業務']",6.0,8.0,,8.0,6.0,7.0,8.0,8.0,8.0,6.0,9.0,8.0,9.0,7.0,9.0,8.0,10.0,無資料,無資料,9.0,6.0,43.0,15.0
