symbol,name,category,近一日收盤價,近一季股本,近一季合約負債_流動,當月營收,rev_year_growth_營收年增率,rev_month_growth_營收月增率,累計營收,近3月平均營收,近12月平均營收,近一季營業毛利率,最近一季營業毛利年增率,近一季營業利益率,近一季營業利益年增率,近一季稅後淨利率,近一季稅後淨利年增率,近一季每股盈餘EPS,eps_growth_rate_EPS年增率,近一日殖利率,近一季存貨,最近一日外資買賣超張數,最近一日投信買賣超張數,A+B+C+D+E,外資+投信
6741,91APP*-KY,"['人工智慧', '人工智慧:智慧設備', '人工智慧:機器學習', '人工智慧:自然語言處理', '人工智慧:資料處理', '人工智慧:雲端平台', '人工智慧:領域解決方案', '人工智慧:顧問諮詢', '大數據', '大數據:分析工具', '大數據:應用軟體', '大數據:系統整合', '大數據:資料庫', '大數據:領域解決方案', '大數據:顧問諮詢', '金融科技', '金融科技:支付', '金融科技:數據分析', '金融科技:資料聚合', '雲端運算', '雲端運算:SaaS', '雲端運算:營運管理軟體', '雲端運算:系統整合', '雲端運算:虛擬化軟體', '雲端運算:設備管理軟體', '雲端運算:資安防護軟體', '雲端運算:雲端作業系統', '雲端運算:顧問諮詢', '電子商務', '電子商務:交易撮(媒)合', '電子商務:店點開設管理', '電子商務:行銷廣告服務', '電子商務:資料分析處理服務', '電子商務:資訊系統建置服務', '電子商務:資訊聚合', '電子商務:金流串接處理服務']",9,9,10,10,8.0,1,10,10,10,8,9.0,8,9.0,10,10.0,10,10.0,10,6,1,6,46.0,7
6742,澤米,"['電腦及週邊設備', '電腦及週邊設備:光學鏡片、鏡頭', '體驗科技', '體驗科技:光學元件_模組', '體驗科技:深度感測', '體驗科技:環境感知', '體驗科技:視覺']",10,10,6,10,1.0,1,10,10,6,8,6.0,1,6.0,9,6.0,9,2.0,10,10,10,6,21.0,16
6743,安普新,"['其他', '其他:其他電子產品及電子服務產業', '通信網路', '通信網路:其他零組件', '電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備之零組件']",9,9,6,9,9.0,9,10,8,8,9,3.0,9,9.0,8,2.0,8,3.0,9,8,2,5,26.0,7
6747,亨泰光,"['醫療器材', '醫療器材:醫療器材代理', '醫療器材:隱型眼鏡、光學鏡片']",5,9,10,9,1.0,2,10,9,10,10,9.0,9,2.0,9,2.0,10,2.0,10,10,6,5,16.0,11
6751,智聯服務,"['軟體服務', '軟體服務:系統整合服務']",10,10,10,10,9.0,9,10,10,10,9,10.0,9,10.0,9,9.0,7,2.0,9,7,5,6,40.0,11
6752,叡揚,"['人工智慧', '人工智慧:智慧設備', '人工智慧:機器學習', '人工智慧:移動控制', '人工智慧:系統整合', '人工智慧:自然語言處理', '人工智慧:資料處理', '人工智慧:運算設備', '人工智慧:雲端平台', '人工智慧:電腦視覺', '人工智慧:領域解決方案', '人工智慧:顧問諮詢', '資通訊安全', '資通訊安全:安全營運與事件回應', '資通訊安全:物聯網安全', '資通訊安全:端點安全防護', '資通訊安全:網路基礎設施', '資通訊安全:網路安全防護', '資通訊安全:網頁內容安全', '資通訊安全:行動安全', '資通訊安全:資安治理', '資通訊安全:資安營運管理服務', '資通訊安全:資安防護能力分析與鑑識服務', '資通訊安全:資安顧問服務', '資通訊安全:資料安全', '資通訊安全:身分認證與訪問管理', '資通訊安全:雲端安全', '軟體服務', '軟體服務:應用_系統軟體設計開發', '雲端運算', '雲端運算:IaaS', '雲端運算:PaaS', '雲端運算:SaaS', '雲端運算:伺服器', '雲端運算:儲存', '雲端運算:冷卻設備', '雲端運算:營運管理軟體', '雲端運算:系統整合', '雲端運算:網路', '雲端運算:虛擬化軟體', '雲端運算:設備安裝服務', '雲端運算:設備管理軟體', '雲端運算:資安防護軟體', '雲端運算:雲端作業系統', '雲端運算:雲端應用服務', '雲端運算:電力設備', '雲端運算:電腦設備', '雲端運算:顧問諮詢']",10,10,10,10,8.0,10,10,10,10,9,9.0,9,9.0,9,8.0,8,2.0,8,8,1,6,36.0,7
6753,龍德造船,"['其他', '其他:其他']",10,10,9,10,10.0,10,10,10,10,8,9.0,8,10.0,9,10.0,8,10.0,10,9,1,6,49.0,7
6754,匯僑設計,"['其他', '其他:其他']",10,9,10,10,9.0,9,10,10,9,9,9.0,9,9.0,10,9.0,10,9.0,8,10,9,6,45.0,15
6756,威鋒電子,"['元宇宙', '元宇宙:高速傳輸', '半導體', '半導體:消費性IC', '半導體:輸出入介面IC', '半導體:電源管理IC']",9,10,6,8,8.0,1,10,9,9,7,2.0,7,2.0,7,2.0,7,2.0,9,8,1,5,16.0,6
6757,台灣虎航-創,"['交通運輸及航運', '交通運輸及航運:海陸空大眾運輸']",10,10,10,10,10.0,10,10,10,6,10,10.0,10,10.0,10,10.0,10,2.0,6,8,1,6,42.0,7
6761,穩得,"['其他', '其他:其他電子產品及電子服務產業']",9,10,5,9,2.0,1,10,9,9,7,2.0,7,1.0,8,2.0,7,1.0,10,8,10,6,8.0,16
6762,達亞,"['醫療器材', '醫療器材:醫療耗材']",9,9,9,8,1.0,2,10,8,9,7,1.0,7,1.0,7,1.0,7,1.0,8,9,5,6,5.0,11
6763,綠界科技,"['金融科技', '金融科技:支付', '電子商務', '電子商務:金流串接處理服務']",9,10,10,10,1.0,2,10,10,10,8,2.0,8,2.0,10,9.0,9,10.0,10,6,9,6,24.0,15
6767,台微醫,"['醫療器材', '醫療器材:人工關節', '醫療器材:其他']",10,9,6,10,9.0,2,10,10,10,10,8.0,4,1.0,3,1.0,2,1.0,6,10,6,6,20.0,12
6768,無資料,無資料,9,9,6,9,2.0,1,10,10,9,8,1.0,8,1.0,8,1.0,8,2.0,10,9,1,6,7.0,7
6770,力積電,"['半導體', '半導體:DRAM製造', '半導體:晶圓製造']",9,10,9,8,2.0,1,10,8,8,8,1.0,1,1.0,1,1.0,1,2.0,9,9,1,1,7.0,2
6776,展碁國際,"['其他', '其他:其他', '其他:其他電子產品及電子服務產業', '其他:文化印刷業', '其他:特殊照明業', '其他:環保潔能服務產業', '其他:農業科技業']",10,9,9,9,1.0,1,10,10,9,9,2.0,9,9.0,9,2.0,9,2.0,9,9,1,5,16.0,6
6781,無資料,無資料,9,9,6,9,1.0,10,10,9,9,10,1.0,8,1.0,8,1.0,8,1.0,10,10,1,1,5.0,2
6782,視陽,"['醫療器材', '醫療器材:隱型眼鏡、光學鏡片']",10,10,10,10,10.0,10,10,10,10,8,2.0,9,2.0,9,2.0,9,2.0,10,10,1,10,18.0,11
6788,華景電,"['半導體', '半導體:生產製程及檢測設備']",9,9,10,9,1.0,2,10,9,9,10,10.0,9,9.0,8,9.0,9,9.0,10,10,9,5,38.0,14
6789,采鈺,"['半導體', '半導體:生產製程及檢測設備']",10,10,9,10,10.0,10,10,10,10,7,1.0,7,1.0,7,1.0,7,1.0,9,8,1,10,14.0,11
6790,永豐實,"['其他', '其他:其他', '造紙', '造紙:家庭用紙', '造紙:紙漿、紙類原料', '造紙:銷售、進出口業務']",10,9,6,9,1.0,1,10,10,10,9,10.0,9,10.0,9,10.0,9,10.0,9,9,1,10,41.0,11
6791,虎門科技,"['人工智慧', '人工智慧:領域解決方案', '大數據', '大數據:領域解決方案', '軟體服務', '軟體服務:系統整合服務', '雲端運算', '雲端運算:SaaS']",10,10,9,10,10.0,10,10,10,10,8,2.0,9,2.0,8,2.0,8,2.0,10,8,1,6,18.0,7
6792,詠業,"['通信網路', '通信網路:主_被動元件', '通信網路:其他零組件', '通信網路:無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)']",9,9,6,8,1.0,1,10,8,9,9,10.0,9,10.0,9,10.0,9,10.0,9,9,1,6,41.0,7
6796,晉弘,"['醫療器材', '醫療器材:其他']",10,10,10,10,1.0,9,10,10,10,10,10.0,8,10.0,9,2.0,8,2.0,10,10,1,6,25.0,7
6799,來頡,"['半導體', '半導體:電源管理IC']",10,10,10,9,9.0,1,10,9,9,8,2.0,8,2.0,8,2.0,9,2.0,9,9,1,5,17.0,6
6803,崑鼎投控,"['其他', '其他:環保潔能服務產業']",10,10,9,9,1.0,4,10,9,10,3,6.0,3,5.0,3,5.0,10,7.0,2,10,9,6,24.0,15
6804,明係,"['休閒娛樂', '休閒娛樂:休閒車業']",10,10,9,10,1.0,10,10,9,10,9,9.0,8,1.0,9,1.0,8,2.0,10,8,1,6,14.0,7
6805,富世達,"['電腦及週邊設備', '電腦及週邊設備:機構樞紐']",10,9,6,10,10.0,10,10,10,6,9,5.0,9,5.0,10,5.0,9,2.0,10,9,10,10,27.0,20
6806,森崴能源,"['太陽能產業', '太陽能產業:太陽能發電設備_系統及系統工程', '太陽能產業:太陽能電廠', '風力發電', '風力發電:發電營運', '風力發電:風場營造', '風力發電:風場規劃', '風力發電:風場開發', '風力發電:風機維護']",10,9,9,10,9.0,9,10,10,10,7,10.0,9,10.0,8,10.0,9,9.0,9,9,10,6,48.0,16
6807,無資料,無資料,10,9,10,10,10.0,1,10,10,9,10,10.0,10,10.0,10,10.0,9,10.0,9,9,1,6,50.0,7
6811,宏碁資訊,"['人工智慧', '人工智慧:系統整合', '人工智慧:資料處理', '人工智慧:雲端平台', '人工智慧:領域解決方案', '人工智慧:顧問諮詢', '大數據', '大數據:儲存處理', '大數據:分析工具', '大數據:應用軟體', '大數據:系統整合', '大數據:資料庫', '大數據:雲端平台', '大數據:領域解決方案', '大數據:顧問諮詢', '軟體服務', '軟體服務:應用_系統軟體設計開發', '軟體服務:系統整合服務', '軟體服務:資料處理服務', '軟體服務:通路經銷', '雲端運算', '雲端運算:IaaS', '雲端運算:PaaS', '雲端運算:營運管理軟體', '雲端運算:系統整合', '雲端運算:虛擬化軟體', '雲端運算:設備安裝服務', '雲端運算:設備管理軟體', '雲端運算:資安防護軟體', '雲端運算:雲端作業系統', '雲端運算:顧問諮詢', '體驗科技', '體驗科技:IT服務', '體驗科技:其他', '體驗科技:工作流程引導', '體驗科技:系統整合', '體驗科技:資服']",10,10,10,10,10.0,10,10,10,10,10,9.0,10,9.0,10,9.0,9,2.0,9,8,1,5,39.0,6
6821,聯寶,"['被動元件', '被動元件:濾波器、振盪器', '被動元件:電感器']",10,10,6,10,1.0,10,10,10,10,10,10.0,10,9.0,10,1.0,8,2.0,10,9,1,6,23.0,7
6823,濾能,"['半導體', '半導體:生產製程及檢測設備']",9,10,8,9,1.0,1,10,9,9,8,1.0,1,1.0,1,1.0,1,1.0,10,8,1,6,5.0,7
6829,千附精密,"['半導體', '半導體:生產製程及檢測設備', '平面顯示器', '平面顯示器:其他零組件', '電機機械', '電機機械:金屬加工處理']",10,9,9,9,1.0,1,10,9,9,10,2.0,10,10.0,10,2.0,9,2.0,10,9,1,5,17.0,6
6830,汎銓,"['其他', '其他:其他電子產品及電子服務產業']",10,10,10,10,1.0,1,10,10,10,10,10.0,9,2.0,9,2.0,9,2.0,10,6,10,10,17.0,20
6834,天二科技,"['被動元件', '被動元件:電阻器']",9,10,6,10,2.0,1,10,10,10,9,2.0,2,1.0,9,2.0,9,2.0,10,9,1,6,9.0,7
6835,圓裕,"['印刷電路板', '印刷電路板:硬板、軟板、IC載板製造', '連接器', '連接器:連接器設計、組裝及製造']",10,10,6,10,10.0,1,10,10,10,10,2.0,10,2.0,10,2.0,9,2.0,9,8,10,6,18.0,16
6840,東研信超,"['其他', '其他:其他電子產品及電子服務產業']",10,10,10,10,1.0,1,10,10,10,8,2.0,1,1.0,1,1.0,1,1.0,10,6,6,6,6.0,12
6841,長佳智能,"['人工智慧', '人工智慧:領域解決方案', '醫療器材', '醫療器材:生物檢測']",10,10,9,10,10.0,10,10,10,10,9,10.0,3,2.0,2,1.0,2,10.0,10,9,1,6,33.0,7
6843,進典,"['電機機械', '電機機械:輸送機械及零配件']",10,10,8,10,10.0,10,10,10,10,8,2.0,9,2.0,9,1.0,8,2.0,10,10,10,6,17.0,16
6846,綠茵,"['食品', '食品:加工食品', '食品:原物料', '食品:營養食品', '食品生技', '食品生技:加工製成品', '食品生技:原料']",10,10,9,10,10.0,10,10,10,10,9,10.0,9,10.0,9,2.0,9,2.0,10,10,6,6,34.0,12
6854,無資料,無資料,9,10,10,10,10.0,1,10,10,10,10,10.0,3,10.0,3,10.0,3,2.0,6,10,1,6,42.0,7
6855,數泓科,"['其他', '其他:其他電子產品及電子服務產業']",10,10,10,9,1.0,1,10,10,10,10,10.0,10,10.0,10,10.0,10,10.0,9,9,6,6,41.0,12
6856,鑫傳,"['文化創意業', '文化創意業:廣播電視_電影產業', '文化創意業:流行音樂及文化內容產業', '電子商務', '電子商務:一般零售']",10,9,9,10,1.0,1,10,10,6,9,6.0,9,6.0,9,6.0,9,2.0,10,9,5,6,21.0,11
6859,伯特光,"['電腦及週邊設備', '電腦及週邊設備:光學鏡片、鏡頭']",9,10,8,10,1.0,10,10,9,10,8,1.0,8,1.0,9,2.0,8,2.0,10,8,10,6,7.0,16
6861,睿生光電,"['醫療器材', '醫療器材:生物檢測']",10,10,10,10,1.0,10,10,10,10,9,2.0,8,2.0,8,1.0,8,2.0,10,10,1,6,8.0,7
6863,無資料,無資料,10,10,10,10,10.0,10,10,10,10,9,6.0,9,6.0,9,6.0,9,1.0,10,10,10,5,29.0,15
6865,偉康科技,"['人工智慧', '人工智慧:智慧設備', '人工智慧:機器學習', '人工智慧:移動控制', '人工智慧:系統整合', '人工智慧:自然語言處理', '人工智慧:資料處理', '人工智慧:運算設備', '人工智慧:雲端平台', '人工智慧:電腦視覺', '人工智慧:領域解決方案', '人工智慧:顧問諮詢', '大數據', '大數據:儲存處理', '大數據:分析工具', '大數據:應用軟體', '大數據:系統整合', '大數據:資料庫', '大數據:運算元件與設備', '大數據:雲端平台', '大數據:領域解決方案', '大數據:顧問諮詢', '資通訊安全', '資通訊安全:安全營運與事件回應', '資通訊安全:物聯網安全', '資通訊安全:端點安全防護', '資通訊安全:網路基礎設施', '資通訊安全:網路安全防護', '資通訊安全:網頁內容安全', '資通訊安全:行動安全', '資通訊安全:資安治理', '資通訊安全:資安營運管理服務', '資通訊安全:資安防護能力分析與鑑識服務', '資通訊安全:資安顧問服務', '資通訊安全:資料安全', '資通訊安全:身分認證與訪問管理', '資通訊安全:雲端安全', '金融科技', '金融科技:數位身分', '金融科技:數據分析', '金融科技:監理法遵', '金融科技:資料聚合', '雲端運算', '雲端運算:IaaS', '雲端運算:PaaS', '雲端運算:SaaS', '雲端運算:營運管理軟體', '雲端運算:系統整合', '雲端運算:虛擬化軟體', '雲端運算:設備安裝服務', '雲端運算:設備管理軟體', '雲端運算:資安防護軟體', '雲端運算:雲端作業系統', '雲端運算:雲端應用服務', '雲端運算:顧問諮詢']",10,10,9,10,10.0,10,10,10,10,9,2.0,9,1.0,9,2.0,9,2.0,10,6,6,6,17.0,12
6869,雲豹能源-創,"['太陽能產業', '太陽能產業:太陽能發電設備_系統及系統工程', '太陽能產業:太陽能電廠', '智慧電網', '智慧電網:系統整合服務', '智慧電網:能源管理服務', '智慧電網:電力零售業', '風力發電', '風力發電:發電營運', '風力發電:風場開發']",10,10,9,10,1.0,10,10,10,10,8,1.0,9,9.0,10,10.0,10,10.0,9,9,10,6,31.0,16
6870,騰雲,"['人工智慧', '人工智慧:智慧設備', '人工智慧:機器學習', '人工智慧:系統整合', '人工智慧:自然語言處理', '人工智慧:資料處理', '人工智慧:雲端平台', '人工智慧:領域解決方案', '人工智慧:顧問諮詢', '大數據', '大數據:分析工具', '大數據:應用軟體', '大數據:系統整合', '大數據:領域解決方案', '大數據:顧問諮詢', '軟體服務', '軟體服務:應用_系統軟體設計開發', '軟體服務:系統整合服務', '金融科技', '金融科技:支付', '金融科技:數據分析', '金融科技:資料聚合', '雲端運算', '雲端運算:IaaS', '雲端運算:PaaS', '雲端運算:SaaS', '雲端運算:系統整合', '雲端運算:雲端應用服務', '雲端運算:顧問諮詢', '電子商務', '電子商務:店點開設管理', '電子商務:行銷廣告服務', '電子商務:資料分析處理服務', '電子商務:資訊系統建置服務', '電子商務:資訊聚合', '電子商務:金流串接處理服務']",10,10,10,10,1.0,10,10,10,6,10,6.0,10,6.0,10,5.0,9,10.0,10,9,1,6,28.0,7
6873,泓德能源-創,"['太陽能產業', '太陽能產業:太陽能發電設備_系統及系統工程', '太陽能產業:太陽能電廠', '智慧電網', '智慧電網:系統整合服務', '智慧電網:能源管理服務', '智慧電網:電力零售業', '風力發電', '風力發電:發電營運', '風力發電:風場開發']",10,10,10,10,10.0,10,10,10,10,9,10.0,9,10.0,9,10.0,9,9.0,10,9,1,6,49.0,7
6874,倍力,"['軟體服務', '軟體服務:應用_系統軟體設計開發', '軟體服務:系統整合服務', '軟體服務:資料處理服務', '軟體服務:通路經銷']",10,10,10,10,10.0,10,10,10,10,9,10.0,9,10.0,9,10.0,8,10.0,10,9,1,6,50.0,7
6877,鏵友益,"['人工智慧', '人工智慧:智慧設備', '其他', '其他:其他電子產品及電子服務產業', '半導體', '半導體:生產製程及檢測設備', '印刷電路板', '印刷電路板:生產製程及檢測設備', '平面顯示器', '平面顯示器:生產製程及檢測設備']",10,10,9,10,1.0,1,10,10,10,9,2.0,1,1.0,9,1.0,9,2.0,10,9,6,6,7.0,12
6894,衛司特,"['其他', '其他:環保潔能服務產業']",10,10,10,10,10.0,1,10,10,6,10,6.0,10,6.0,10,6.0,9,2.0,10,10,10,6,30.0,16
6895,宏碩系統,"['半導體', '半導體:生產製程及檢測設備']",10,10,10,10,10.0,10,10,10,6,9,6.0,9,6.0,9,6.0,9,1.0,10,10,1,6,29.0,7
6901,鑽石投資,"['其他', '其他:其他']",10,10,6,1,10.0,1,1,10,6,9,6.0,10,6.0,10,6.0,1,1.0,10,6,1,6,29.0,7
6902,無資料,無資料,10,10,10,10,10.0,10,10,10,10,10,6.0,10,6.0,10,6.0,10,1.0,6,6,1,6,29.0,7
6904,伯鑫,"['其他', '其他:其他']",10,9,10,10,10.0,10,10,10,6,10,6.0,10,6.0,10,6.0,9,2.0,10,10,1,6,30.0,7
6906,現觀科,"['人工智慧', '人工智慧:資料處理', '人工智慧:雲端平台', '大數據', '大數據:儲存處理', '大數據:分析工具', '大數據:應用軟體', '大數據:資料庫', '大數據:雲端平台', '大數據:領域解決方案', '軟體服務', '軟體服務:應用_系統軟體設計開發', '軟體服務:資料處理服務']",10,10,9,無資料,,無資料,無資料,無資料,無資料,10,6.0,10,6.0,10,6.0,10,2.0,10,6,10,6,,16
6916,華凌,"['平面顯示器', '平面顯示器:面板', '平面顯示器:顯示器模組']",10,10,9,10,1.0,10,10,10,6,10,6.0,10,6.0,10,6.0,9,1.0,10,9,10,6,20.0,16
6922,宸曜,"['電腦及週邊設備', '電腦及週邊設備:工業電腦']",10,10,10,10,1.0,1,10,10,6,10,6.0,10,6.0,10,6.0,9,2.0,10,9,10,6,21.0,16
6933,無資料,無資料,10,10,9,10,10.0,1,10,10,6,10,6.0,10,6.0,9,6.0,9,1.0,6,10,10,6,29.0,16
6937,天虹,"['半導體', '半導體:生產製程及檢測設備', '平面顯示器', '平面顯示器:生產製程及檢測設備']",10,10,9,10,1.0,1,10,10,6,10,6.0,10,5.0,10,5.0,10,10.0,10,10,10,6,27.0,16
7402,邑錡,"['電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備']",10,10,6,7,2.0,2,10,8,9,5,2.0,6,3.0,9,3.0,9,3.0,5,10,10,6,13.0,16
7556,意德士科技,"['半導體', '半導體:生產製程及檢測設備']",9,10,6,10,9.0,9,10,9,9,7,2.0,7,2.0,8,2.0,7,2.0,10,10,10,6,17.0,16
8008,無資料,無資料,4,無資料,無資料,4,6.0,5,4,4,4,無資料,,無資料,,無資料,,無資料,,4,無資料,6,6,,12
8011,台通,"['通信網路', '通信網路:主_被動元件', '通信網路:光通訊設備(如光纖電纜、光傳輸設備)', '通信網路:線材']",7,9,9,9,9.0,1,10,10,8,7,9.0,9,9.0,7,9.0,5,4.0,4,8,2,6,40.0,8
8016,矽創,"['半導體', '半導體:光源管理IC', '半導體:平面顯示器驅動IC', '半導體:影像感測IC', '半導體:消費性IC', '半導體:電源管理IC']",10,6,6,9,8.0,4,10,9,9,8,3.0,8,3.0,9,3.0,8,2.0,9,9,4,9,19.0,13
8021,尖點,"['其他', '其他:其他電子產品及電子服務產業']",7,3,7,7,4.0,4,9,7,6,2,2.0,2,2.0,2,3.0,2,4.0,9,9,2,10,15.0,12
8024,佑華,"['半導體', '半導體:微控制器IC', '半導體:消費性IC']",7,3,5,1,3.0,2,5,1,2,8,1.0,1,2.0,3,3.0,4,4.0,9,4,2,6,13.0,8
8027,鈦昇,"['半導體', '半導體:生產製程及檢測設備', '電機機械', '電機機械:專用機械(如紡織成衣生產用機械、食品飲料生產用機械、農林用機械等)']",10,8,7,9,4.0,9,9,8,7,10,3.0,6,4.0,7,4.0,7,5.0,9,9,1,6,20.0,7
8028,昇陽半導體,"['半導體', '半導體:晶圓製造']",8,10,5,9,2.0,3,10,9,10,6,2.0,6,2.0,10,3.0,9,3.0,9,7,2,6,12.0,8
8032,光菱,"['半導體', '半導體:IC通路']",7,6,6,1,1.0,4,7,1,1,5,1.0,2,2.0,7,2.0,4,2.0,9,8,6,6,8.0,12
8033,雷虎,"['其他', '其他:其他']",10,10,6,7,4.0,8,9,6,6,5,2.0,3,1.0,6,3.0,6,3.0,5,10,1,6,13.0,7
8034,榮群,"['其他', '其他:其他電子產品及電子服務產業', '通信網路', '通信網路:光通訊設備(如光纖電纜、光傳輸設備)', '通信網路:有線通訊設備(如電話機、傳真機)', '通信網路:網路設備(如數據機、網路卡、閘道器、路由器、網路電話)']",10,6,10,9,4.0,2,10,10,10,8,8.0,9,9.0,8,6.0,8,8.0,9,10,1,6,35.0,7
8038,長園科,"['能源元件', '能源元件:原材料', '能源元件:電池模組', '能源元件:電池芯', '電動車輛產業', '電動車輛產業:大功率鋰電池芯_模組、電池管理系統、動力馬達等零組件', '電動車輛產業:鋰電池材料']",5,10,6,5,1.0,1,10,9,10,5,4.0,7,3.0,7,3.0,7,9.0,6,9,1,6,20.0,7
8039,台虹,"['印刷電路板', '印刷電路板:銅箔基板']",7,8,8,6,9.0,3,9,6,6,9,7.0,7,9.0,9,7.0,9,8.0,5,7,4,6,40.0,10
8040,九暘,"['半導體', '半導體:網路通訊IC']",8,3,10,4,3.0,6,8,4,3,4,1.0,3,2.0,1,2.0,1,3.0,9,9,2,6,11.0,8
8042,金山電,"['被動元件', '被動元件:電容器']",5,9,4,7,4.0,3,9,7,6,5,5.0,4,5.0,3,3.0,3,4.0,3,6,4,6,21.0,10
8043,蜜望實,"['被動元件', '被動元件:電容器']",8,5,8,4,1.0,2,9,5,5,4,5.0,7,9.0,8,5.0,8,6.0,6,8,3,6,26.0,9
8044,網家,"['電子商務', '電子商務:一般零售', '電子商務:店點開設管理', '電子商務:物流倉儲服務', '電子商務:票券銷售', '電子商務:行銷廣告服務', '電子商務:資料分析處理服務', '電子商務:資訊系統建置服務', '電子商務:資訊聚合', '電子商務:金流串接處理服務']",2,10,8,9,1.0,1,10,10,8,4,2.0,2,1.0,2,2.0,2,10.0,2,8,4,6,16.0,10
8046,南電,"['印刷電路板', '印刷電路板:硬板、軟板、IC載板製造']",8,6,10,5,1.0,2,10,7,9,7,3.0,7,2.0,7,3.0,8,4.0,10,8,2,8,13.0,10
8047,星雲,"['其他', '其他:其他電子產品及電子服務產業']",7,6,10,3,7.0,8,7,2,1,3,3.0,2,3.0,3,8.0,3,5.0,3,1,6,6,26.0,12
8048,德勝,"['通信網路', '通信網路:光通訊設備(如光纖電纜、光傳輸設備)', '通信網路:無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)', '通信網路:網路設備(如數據機、網路卡、閘道器、路由器、網路電話)']",10,10,7,10,7.0,3,10,10,10,4,10.0,9,9.0,9,7.0,10,7.0,4,10,1,6,40.0,7
8049,晶采,"['平面顯示器', '平面顯示器:顯示器模組']",10,6,6,4,1.0,2,10,7,9,10,3.0,10,3.0,10,3.0,9,3.0,8,8,6,6,13.0,12
8050,廣積,"['電腦及週邊設備', '電腦及週邊設備:工業電腦']",9,10,10,9,2.0,9,10,9,9,3,1.0,5,3.0,10,4.0,9,3.0,7,8,10,10,13.0,20
8053,無資料,無資料,3,5,5,2,7.0,6,2,2,2,5,6.0,6,6.0,6,6.0,6,6.0,6,5,6,6,31.0,12
8054,安國,"['元宇宙', '元宇宙:高速傳輸', '半導體', '半導體:IC模組', '半導體:消費性IC', '半導體:磁碟儲存控制器IC', '半導體:記憶體控制IC', '半導體:輸出入介面IC', '大數據', '大數據:儲存處理', '雲端運算', '雲端運算:儲存']",10,10,6,10,10.0,10,9,9,6,4,5.0,1,3.0,1,2.0,1,10.0,1,9,3,6,30.0,9
8059,凱碩,"['通信網路', '通信網路:網路設備(如數據機、網路卡、閘道器、路由器、網路電話)']",10,10,8,3,2.0,10,6,3,3,10,3.0,1,3.0,4,3.0,6,4.0,4,10,9,6,15.0,15
